UPZ_id,Cult_id,gasto_id,valor
52.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
39.0,6,NPCFP33BA,0.0
39.0,6,NPCFP33BA,0.0
39.0,6,NPCFP33BA,12000.0
39.0,6,NPCFP33BA,0.0
39.0,6,NPCFP33BA,2900.0
79.0,6,NPCFP33BA,0.0
86.0,6,NPCFP33BA,8000.0
83.0,6,NPCFP33BA,0.0
83.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,2900.0
77.0,6,NPCFP33BA,10000.0
112.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,40000.0
18.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,30000.0
23.0,6,NPCFP33BA,0.0
803.0,6,NPCFP33BA,33000.0
803.0,6,NPCFP33BA,0.0
27.0,6,NPCFP33BA,0.0
805.0,6,NPCFP33BA,0.0
29.0,6,NPCFP33BA,0.0
29.0,6,NPCFP33BA,0.0
29.0,6,NPCFP33BA,0.0
29.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,0.0
101.0,6,NPCFP33BA,11000.0
101.0,6,NPCFP33BA,0.0
101.0,6,NPCFP33BA,29000.0
98.0,6,NPCFP33BA,50000.0
816.0,6,NPCFP33BA,0.0
114.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
32.0,6,NPCFP33BA,0.0
32.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
77.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
47.0,6,NPCFP33BA,0.0
47.0,6,NPCFP33BA,0.0
43.0,6,NPCFP33BA,0.0
809.0,6,NPCFP33BA,23000.0
802.0,6,NPCFP33BA,43000.0
806.0,6,NPCFP33BA,0.0
806.0,6,NPCFP33BA,3000.0
806.0,6,NPCFP33BA,2900.0
23.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,29500.0
23.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,0.0
30.0,6,NPCFP33BA,0.0
30.0,6,NPCFP33BA,11300.0
114.0,6,NPCFP33BA,0.0
114.0,6,NPCFP33BA,0.0
114.0,6,NPCFP33BA,0.0
114.0,6,NPCFP33BA,0.0
807.0,6,NPCFP33BA,0.0
100.0,6,NPCFP33BA,0.0
100.0,6,NPCFP33BA,0.0
100.0,6,NPCFP33BA,0.0
98.0,6,NPCFP33BA,0.0
94.0,6,NPCFP33BA,20000.0
57.0,6,NPCFP33BA,0.0
55.0,6,NPCFP33BA,0.0
55.0,6,NPCFP33BA,0.0
55.0,6,NPCFP33BA,20000.0
55.0,6,NPCFP33BA,0.0
55.0,6,NPCFP33BA,0.0
39.0,6,NPCFP33BA,0.0
65.0,6,NPCFP33BA,0.0
42.0,6,NPCFP33BA,40000.0
39.0,6,NPCFP33BA,4900.0
801.0,6,NPCFP33BA,0.0
801.0,6,NPCFP33BA,0.0
67.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
67.0,6,NPCFP33BA,0.0
75.0,6,NPCFP33BA,120000.0
75.0,6,NPCFP33BA,0.0
75.0,6,NPCFP33BA,0.0
75.0,6,NPCFP33BA,0.0
75.0,6,NPCFP33BA,10000.0
75.0,6,NPCFP33BA,2900.0
75.0,6,NPCFP33BA,2900.0
77.0,6,NPCFP33BA,0.0
77.0,6,NPCFP33BA,0.0
77.0,6,NPCFP33BA,11000.0
112.0,6,NPCFP33BA,50000.0
12.0,6,NPCFP33BA,0.0
12.0,6,NPCFP33BA,0.0
12.0,6,NPCFP33BA,0.0
12.0,6,NPCFP33BA,0.0
13.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,30000.0
34.0,5,NPCFP33BA,0.0
95.0,6,NPCFP33BA,0.0
92.0,6,NPCFP33BA,0.0
92.0,6,NPCFP33BA,29700.0
38.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,12000.0
38.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,2900.0
38.0,6,NPCFP33BA,0.0
94.0,6,NPCFP33BA,0.0
58.0,6,NPCFP33BA,10000.0
58.0,6,NPCFP33BA,3900.0
58.0,6,NPCFP33BA,0.0
58.0,6,NPCFP33BA,0.0
58.0,6,NPCFP33BA,0.0
812.0,6,NPCFP33BA,0.0
812.0,6,NPCFP33BA,0.0
812.0,6,NPCFP33BA,5000.0
62.0,6,NPCFP33BA,0.0
62.0,1,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
48.0,6,NPCFP33BA,0.0
48.0,6,NPCFP33BA,0.0
48.0,6,NPCFP33BA,0.0
49.0,6,NPCFP33BA,0.0
49.0,6,NPCFP33BA,2900.0
49.0,6,NPCFP33BA,2900.0
84.0,6,NPCFP33BA,20000.0
84.0,6,NPCFP33BA,0.0
112.0,6,NPCFP33BA,0.0
112.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
809.0,6,NPCFP33BA,0.0
114.0,6,NPCFP33BA,0.0
107.0,6,NPCFP33BA,0.0
101.0,6,NPCFP33BA,0.0
810.0,6,NPCFP33BA,30000.0
810.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,0.0
810.0,6,NPCFP33BA,0.0
35.0,6,NPCFP33BA,22900.0
35.0,6,NPCFP33BA,2900.0
35.0,6,NPCFP33BA,2300.0
35.0,6,NPCFP33BA,0.0
35.0,6,NPCFP33BA,0.0
92.0,6,NPCFP33BA,0.0
92.0,6,NPCFP33BA,0.0
80.0,6,NPCFP33BA,0.0
81.0,6,NPCFP33BA,0.0
81.0,6,NPCFP33BA,0.0
81.0,6,NPCFP33BA,0.0
81.0,6,NPCFP33BA,0.0
48.0,6,NPCFP33BA,0.0
112.0,6,NPCFP33BA,0.0
112.0,6,NPCFP33BA,0.0
112.0,6,NPCFP33BA,0.0
77.0,6,NPCFP33BA,0.0
44.0,6,NPCFP33BA,0.0
44.0,6,NPCFP33BA,0.0
44.0,6,NPCFP33BA,0.0
44.0,6,NPCFP33BA,0.0
43.0,6,NPCFP33BA,33600.0
43.0,6,NPCFP33BA,600000.0
809.0,6,NPCFP33BA,0.0
809.0,6,NPCFP33BA,0.0
809.0,6,NPCFP33BA,0.0
806.0,6,NPCFP33BA,29000.0
806.0,6,NPCFP33BA,0.0
804.0,6,NPCFP33BA,0.0
804.0,6,NPCFP33BA,0.0
804.0,6,NPCFP33BA,0.0
804.0,6,NPCFP33BA,0.0
11.0,6,NPCFP33BA,0.0
19.0,6,NPCFP33BA,29900.0
19.0,6,NPCFP33BA,29200.0
19.0,6,NPCFP33BA,60000.0
19.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,40000.0
19.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,2900.0
18.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,0.0
13.0,6,NPCFP33BA,0.0
89.0,6,NPCFP33BA,0.0
28.0,6,NPCFP33BA,0.0
805.0,6,NPCFP33BA,10200.0
21.0,6,NPCFP33BA,0.0
21.0,6,NPCFP33BA,2900.0
30.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,2900.0
73.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,0.0
26.0,5,NPCFP33BA,11300.0
26.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,0.0
98.0,6,NPCFP33BA,30000.0
98.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,400000.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
33.0,6,NPCFP33BA,0.0
811.0,6,NPCFP33BA,0.0
811.0,6,NPCFP33BA,0.0
811.0,6,NPCFP33BA,0.0
811.0,6,NPCFP33BA,0.0
82.0,6,NPCFP33BA,0.0
83.0,6,NPCFP33BA,0.0
813.0,6,NPCFP33BA,0.0
43.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,15000.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
112.0,6,NPCFP33BA,0.0
112.0,6,NPCFP33BA,0.0
112.0,6,NPCFP33BA,0.0
44.0,6,NPCFP33BA,0.0
44.0,6,NPCFP33BA,0.0
44.0,6,NPCFP33BA,0.0
43.0,6,NPCFP33BA,0.0
43.0,6,NPCFP33BA,0.0
110.0,6,NPCFP33BA,29700.0
110.0,6,NPCFP33BA,0.0
110.0,6,NPCFP33BA,0.0
110.0,6,NPCFP33BA,0.0
110.0,6,NPCFP33BA,0.0
109.0,6,NPCFP33BA,17800.0
109.0,6,NPCFP33BA,0.0
109.0,6,NPCFP33BA,40000.0
109.0,6,NPCFP33BA,0.0
109.0,6,NPCFP33BA,0.0
109.0,6,NPCFP33BA,0.0
817.0,6,NPCFP33BA,0.0
817.0,6,NPCFP33BA,0.0
817.0,6,NPCFP33BA,0.0
71.0,6,NPCFP33BA,0.0
27.0,6,NPCFP33BA,0.0
71.0,6,NPCFP33BA,0.0
28.0,6,NPCFP33BA,0.0
21.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
74.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,0.0
101.0,6,NPCFP33BA,0.0
107.0,6,NPCFP33BA,0.0
32.0,6,NPCFP33BA,0.0
32.0,6,NPCFP33BA,0.0
32.0,6,NPCFP33BA,0.0
32.0,6,NPCFP33BA,0.0
32.0,6,NPCFP33BA,0.0
32.0,6,NPCFP33BA,0.0
32.0,6,NPCFP33BA,0.0
812.0,6,NPCFP33BA,10000.0
40.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
39.0,6,NPCFP33BA,0.0
69.0,6,NPCFP33BA,10000.0
65.0,6,NPCFP33BA,0.0
69.0,6,NPCFP33BA,0.0
69.0,6,NPCFP33BA,0.0
45.0,5,NPCFP33BA,0.0
47.0,6,NPCFP33BA,0.0
47.0,6,NPCFP33BA,2900.0
42.0,6,NPCFP33BA,0.0
39.0,6,NPCFP33BA,0.0
39.0,6,NPCFP33BA,0.0
42.0,6,NPCFP33BA,0.0
42.0,6,NPCFP33BA,0.0
42.0,6,NPCFP33BA,0.0
42.0,6,NPCFP33BA,0.0
42.0,6,NPCFP33BA,0.0
69.0,6,NPCFP33BA,0.0
69.0,6,NPCFP33BA,0.0
69.0,6,NPCFP33BA,0.0
70.0,6,NPCFP33BA,60000.0
67.0,6,NPCFP33BA,10000.0
67.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
67.0,6,NPCFP33BA,0.0
82.0,6,NPCFP33BA,0.0
82.0,6,NPCFP33BA,2900.0
84.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
77.0,6,NPCFP33BA,0.0
43.0,6,NPCFP33BA,0.0
27.0,6,NPCFP33BA,30000.0
24.0,6,NPCFP33BA,0.0
30.0,6,NPCFP33BA,26000.0
73.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,30000.0
72.0,6,NPCFP33BA,0.0
807.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
33.0,6,NPCFP33BA,0.0
33.0,6,NPCFP33BA,0.0
33.0,6,NPCFP33BA,0.0
33.0,6,NPCFP33BA,0.0
37.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
50.0,6,NPCFP33BA,0.0
52.0,6,NPCFP33BA,0.0
52.0,6,NPCFP33BA,0.0
58.0,6,NPCFP33BA,0.0
58.0,6,NPCFP33BA,30000.0
58.0,6,NPCFP33BA,0.0
57.0,6,NPCFP33BA,0.0
812.0,6,NPCFP33BA,0.0
55.0,6,NPCFP33BA,0.0
55.0,6,NPCFP33BA,0.0
55.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,11800.0
47.0,6,NPCFP33BA,0.0
47.0,6,NPCFP33BA,0.0
47.0,6,NPCFP33BA,2900.0
801.0,6,NPCFP33BA,0.0
70.0,6,NPCFP33BA,0.0
70.0,6,NPCFP33BA,0.0
70.0,6,NPCFP33BA,0.0
70.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
43.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,0.0
29.0,6,NPCFP33BA,0.0
810.0,6,NPCFP33BA,0.0
810.0,6,NPCFP33BA,0.0
114.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,0.0
98.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,2800.0
52.0,6,NPCFP33BA,0.0
78.0,6,NPCFP33BA,0.0
78.0,6,NPCFP33BA,0.0
86.0,6,NPCFP33BA,60000.0
48.0,6,NPCFP33BA,0.0
85.0,6,NPCFP33BA,0.0
75.0,6,NPCFP33BA,0.0
75.0,6,NPCFP33BA,0.0
75.0,6,NPCFP33BA,0.0
75.0,6,NPCFP33BA,350000.0
75.0,6,NPCFP33BA,2900.0
75.0,6,NPCFP33BA,0.0
806.0,6,NPCFP33BA,0.0
806.0,6,NPCFP33BA,0.0
806.0,6,NPCFP33BA,26000.0
11.0,6,NPCFP33BA,0.0
19.0,6,NPCFP33BA,0.0
11.0,6,NPCFP33BA,16600.0
13.0,6,NPCFP33BA,29000.0
13.0,6,NPCFP33BA,500000.0
13.0,6,NPCFP33BA,11300.0
13.0,6,NPCFP33BA,0.0
13.0,6,NPCFP33BA,30000.0
13.0,6,NPCFP33BA,0.0
13.0,6,NPCFP33BA,35000.0
13.0,6,NPCFP33BA,30000.0
13.0,6,NPCFP33BA,0.0
19.0,6,NPCFP33BA,0.0
19.0,6,NPCFP33BA,0.0
19.0,6,NPCFP33BA,0.0
19.0,6,NPCFP33BA,0.0
28.0,6,NPCFP33BA,0.0
28.0,6,NPCFP33BA,0.0
28.0,6,NPCFP33BA,15000.0
28.0,6,NPCFP33BA,0.0
28.0,6,NPCFP33BA,0.0
29.0,6,NPCFP33BA,150000.0
29.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,0.0
95.0,6,NPCFP33BA,0.0
95.0,6,NPCFP33BA,0.0
102.0,6,NPCFP33BA,0.0
102.0,6,NPCFP33BA,0.0
92.0,6,NPCFP33BA,0.0
92.0,6,NPCFP33BA,0.0
37.0,6,NPCFP33BA,0.0
37.0,6,NPCFP33BA,0.0
37.0,6,NPCFP33BA,40000.0
37.0,6,NPCFP33BA,0.0
37.0,5,NPCFP33BA,0.0
37.0,6,NPCFP33BA,30000.0
37.0,6,NPCFP33BA,0.0
54.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,7500.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
24.0,6,NPCFP33BA,0.0
24.0,6,NPCFP33BA,0.0
24.0,6,NPCFP33BA,17000.0
805.0,6,NPCFP33BA,0.0
24.0,6,NPCFP33BA,0.0
28.0,6,NPCFP33BA,0.0
28.0,6,NPCFP33BA,0.0
28.0,6,NPCFP33BA,0.0
805.0,6,NPCFP33BA,70000.0
805.0,6,NPCFP33BA,0.0
21.0,6,NPCFP33BA,0.0
29.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,17800.0
26.0,6,NPCFP33BA,17800.0
26.0,6,NPCFP33BA,0.0
810.0,6,NPCFP33BA,0.0
810.0,6,NPCFP33BA,0.0
807.0,6,NPCFP33BA,0.0
816.0,6,NPCFP33BA,0.0
92.0,6,NPCFP33BA,0.0
812.0,6,NPCFP33BA,0.0
80.0,6,NPCFP33BA,0.0
82.0,6,NPCFP33BA,0.0
80.0,6,NPCFP33BA,0.0
80.0,6,NPCFP33BA,0.0
80.0,6,NPCFP33BA,0.0
81.0,6,NPCFP33BA,0.0
48.0,6,NPCFP33BA,0.0
85.0,6,NPCFP33BA,0.0
12.0,6,NPCFP33BA,0.0
12.0,6,NPCFP33BA,0.0
12.0,6,NPCFP33BA,0.0
12.0,6,NPCFP33BA,0.0
12.0,6,NPCFP33BA,0.0
12.0,6,NPCFP33BA,50000.0
12.0,6,NPCFP33BA,0.0
807.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,12000.0
96.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
62.0,6,NPCFP33BA,0.0
84.0,6,NPCFP33BA,2900.0
84.0,6,NPCFP33BA,0.0
84.0,6,NPCFP33BA,0.0
86.0,6,NPCFP33BA,0.0
86.0,6,NPCFP33BA,0.0
86.0,6,NPCFP33BA,0.0
86.0,6,NPCFP33BA,0.0
48.0,6,NPCFP33BA,0.0
49.0,6,NPCFP33BA,9500.0
49.0,6,NPCFP33BA,0.0
84.0,6,NPCFP33BA,0.0
84.0,6,NPCFP33BA,0.0
112.0,6,NPCFP33BA,0.0
809.0,6,NPCFP33BA,2900.0
76.0,6,NPCFP33BA,0.0
77.0,6,NPCFP33BA,0.0
77.0,6,NPCFP33BA,0.0
43.0,6,NPCFP33BA,0.0
43.0,6,NPCFP33BA,0.0
43.0,6,NPCFP33BA,0.0
809.0,6,NPCFP33BA,0.0
11.0,6,NPCFP33BA,0.0
804.0,6,NPCFP33BA,11300.0
803.0,6,NPCFP33BA,0.0
803.0,6,NPCFP33BA,0.0
71.0,6,NPCFP33BA,3500.0
24.0,6,NPCFP33BA,35000.0
24.0,6,NPCFP33BA,21000.0
28.0,6,NPCFP33BA,0.0
30.0,6,NPCFP33BA,0.0
29.0,6,NPCFP33BA,0.0
30.0,6,NPCFP33BA,0.0
74.0,6,NPCFP33BA,0.0
74.0,6,NPCFP33BA,0.0
73.0,6,NPCFP33BA,0.0
74.0,6,NPCFP33BA,57000.0
74.0,6,NPCFP33BA,0.0
72.0,6,NPCFP33BA,16000.0
50.0,6,NPCFP33BA,0.0
50.0,6,NPCFP33BA,0.0
40.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
42.0,6,NPCFP33BA,0.0
69.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,30000.0
41.0,6,NPCFP33BA,0.0
41.0,6,NPCFP33BA,0.0
47.0,6,NPCFP33BA,0.0
47.0,6,NPCFP33BA,0.0
47.0,6,NPCFP33BA,0.0
801.0,6,NPCFP33BA,0.0
801.0,6,NPCFP33BA,0.0
801.0,6,NPCFP33BA,0.0
42.0,6,NPCFP33BA,0.0
69.0,6,NPCFP33BA,0.0
70.0,6,NPCFP33BA,0.0
70.0,6,NPCFP33BA,0.0
70.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
70.0,6,NPCFP33BA,0.0
70.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
66.0,6,NPCFP33BA,0.0
67.0,6,NPCFP33BA,2900.0
67.0,6,NPCFP33BA,0.0
67.0,6,NPCFP33BA,4500.0
67.0,6,NPCFP33BA,0.0
13.0,6,NPCFP33BA,0.0
13.0,6,NPCFP33BA,0.0
107.0,6,NPCFP33BA,0.0
35.0,6,NPCFP33BA,0.0
35.0,6,NPCFP33BA,0.0
35.0,6,NPCFP33BA,0.0
35.0,6,NPCFP33BA,0.0
33.0,6,NPCFP33BA,11300.0
95.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,0.0
102.0,6,NPCFP33BA,0.0
102.0,6,NPCFP33BA,0.0
102.0,6,NPCFP33BA,0.0
102.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,0.0
38.0,6,NPCFP33BA,2900.0
37.0,6,NPCFP33BA,10000.0
78.0,6,NPCFP33BA,0.0
78.0,6,NPCFP33BA,0.0
78.0,6,NPCFP33BA,11300.0
79.0,6,NPCFP33BA,2900.0
79.0,6,NPCFP33BA,2900.0
85.0,6,NPCFP33BA,0.0
49.0,6,NPCFP33BA,2900.0
87.0,6,NPCFP33BA,0.0
87.0,6,NPCFP33BA,0.0
813.0,6,NPCFP33BA,0.0
813.0,6,NPCFP33BA,0.0
813.0,6,NPCFP33BA,0.0
813.0,6,NPCFP33BA,0.0
112.0,6,NPCFP33BA,0.0
43.0,6,NPCFP33BA,0.0
110.0,6,NPCFP33BA,0.0
110.0,6,NPCFP33BA,0.0
109.0,6,NPCFP33BA,0.0
109.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,12000.0
18.0,6,NPCFP33BA,0.0
12.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,30000.0
23.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,20000.0
89.0,6,NPCFP33BA,0.0
816.0,6,NPCFP33BA,11000.0
98.0,6,NPCFP33BA,50000.0
98.0,6,NPCFP33BA,0.0
98.0,6,NPCFP33BA,0.0
98.0,6,NPCFP33BA,0.0
98.0,6,NPCFP33BA,200000.0
98.0,6,NPCFP33BA,0.0
98.0,6,NPCFP33BA,3900.0
98.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
34.0,6,NPCFP33BA,0.0
32.0,6,NPCFP33BA,2900.0
50.0,6,NPCFP33BA,0.0
50.0,6,NPCFP33BA,0.0
50.0,6,NPCFP33BA,0.0
82.0,6,NPCFP33BA,0.0
86.0,6,NPCFP33BA,0.0
86.0,6,NPCFP33BA,0.0
85.0,6,NPCFP33BA,0.0
48.0,6,NPCFP33BA,100000.0
47.0,6,NPCFP33BA,0.0
112.0,6,NPCFP33BA,5000.0
75.0,6,NPCFP33BA,0.0
75.0,6,NPCFP33BA,0.0
75.0,6,NPCFP33BA,0.0
75.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
76.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
802.0,6,NPCFP33BA,0.0
806.0,6,NPCFP33BA,0.0
806.0,6,NPCFP33BA,0.0
806.0,6,NPCFP33BA,11000.0
806.0,6,NPCFP33BA,11000.0
806.0,6,NPCFP33BA,11000.0
806.0,6,NPCFP33BA,0.0
806.0,6,NPCFP33BA,0.0
806.0,6,NPCFP33BA,0.0
806.0,6,NPCFP33BA,160000.0
806.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,0.0
19.0,6,NPCFP33BA,0.0
23.0,6,NPCFP33BA,11300.0
18.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,0.0
18.0,6,NPCFP33BA,30000.0
810.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,0.0
26.0,6,NPCFP33BA,0.0
95.0,6,NPCFP33BA,0.0
94.0,6,NPCFP33BA,0.0
52.0,6,NPCFP33BA,2900.0
54.0,6,NPCFP33BA,0.0
30.0,6,NPCFP33BA,2900.0
33.0,6,NPCFP33BA,0.0
92.0,6,NPCFP33BA,0.0
96.0,6,NPCFP33BA,2900.0
39.0,6,NPCFP33BA,0.0
48.0,6,NPCFP33BA,0.0
48.0,6,NPCFP33BA,200000.0
48.0,6,NPCFP33BA,15000.0
112.0,6,NPCFP33BA,0.0
71.0,6,NPCFP33BA,0.0
71.0,6,NPCFP33BA,0.0
27.0,6,NPCFP33BA,650000.0
28.0,6,NPCFP33BA,0.0
28.0,6,NPCFP33BA,0.0
24.0,6,NPCFP33BA,0.0
